player_id,game_month,attempts,made_shots,actual_fg_pct,expected_fg_pct,actual_points,expected_points,points_above_expected,points_above_expected_per_100_shots,avg_expected_shot_value,avg_shot_value
1626166,2025-03,53,20,0.37735849056603776,0.40052283739383976,51.0,53.439340179797796,-2.4393401797977936,-4.602528641127913,1.0082894373546754,2.5849056603773586
1626166,2025-04,42,14,0.3333333333333333,0.423476131090669,34.0,41.68455137871339,-7.684551378713389,-18.296550901698545,0.9924893185407949,2.4285714285714284
1626167,2025-03,89,46,0.5168539325842697,0.46009376080735753,112.0,99.12159419784336,12.878405802156633,14.470118878827678,1.113725777503858,2.5280898876404496
1626167,2025-04,69,34,0.4927536231884058,0.44568816302880754,81.0,75.16562573611425,5.834374263885749,8.455614875196737,1.0893568947262935,2.536231884057971
1626168,2025-03,52,23,0.4423076923076923,0.4324429228283601,56.0,56.119927608245085,-0.11992760824508508,-0.23063001585593287,1.0792293770816364,2.5961538461538463
1626168,2025-04,46,23,0.5,0.437382794404766,56.0,50.06086549361348,5.939134506386523,12.911161970405486,1.0882796846437712,2.5869565217391304
1626171,2025-04,38,19,0.5,0.4451100906184336,43.0,38.712829141594,4.287170858405999,11.28202857475263,1.0187586616208948,2.3421052631578947
1626172,2025-03,18,11,0.6111111111111112,0.6024874996780123,23.0,21.997107970226832,1.0028920297731678,5.57162238762871,1.2220615539014907,2.0555555555555554
1626172,2025-04,19,10,0.5263157894736842,0.5177062138434426,21.0,20.02350666910417,0.9764933308958321,5.139438583662274,1.0538687720581141,2.0526315789473686
1626179,2025-03,25,7,0.28,0.37643111525049483,18.0,24.389964311539007,-6.389964311539009,-25.559857246156035,0.9755985724615602,2.64
1626179,2025-04,14,2,0.14285714285714285,0.4587213327984516,4.0,15.30771419785572,-11.30771419785572,-80.76938712754085,1.0934081569896943,2.5
1626181,2025-03,98,45,0.45918367346938777,0.4626866705410232,108.0,106.12963468966272,1.8703653103372857,1.908536030956414,1.0829554560169665,2.4183673469387754
